"","pfCode","yr","period","periodDesc","aggrLevel","IsLeaf","rgCode","rgDesc","rtCode","rtTitle","rt3ISO","ptCode","ptTitle","pt3ISO","ptCode2","ptTitle2","pt3ISO2","cstCode","cstDesc","motCode","motDesc","cmdCode","cmdDescE","qtCode","qtDesc","qtAltCode","qtAltDesc","TradeQuantity","AltQuantity","NetWeight","GrossWeight","TradeValue","CIFValue","FOBValue","estCode"
"1771","H4","2017",2017-01-01,"2017","6","1","2","Export","384","Côte d'Ivoire","CIV","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","708",NA,"708",NA,5372,NA,NA,"0"
"1772","H4","2017",2017-01-01,"2017","6","1","2","Export","388","Jamaica","JAM","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","92314",NA,"92314",NA,144331,NA,NA,"0"
"1773","H4","2017",2017-01-01,"2017","6","1","2","Export","404","Kenya","KEN","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","60583",NA,"60583",NA,269855,NA,NA,"0"
"1774","H4","2017",2017-01-01,"2017","6","1","2","Export","478","Mauritania","MRT","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","850",NA,"850",NA,601,NA,NA,"0"
"1775","H4","2017",2017-01-01,"2017","6","1","2","Export","484","Mexico","MEX","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","7181633",NA,"7181633",NA,17211698,NA,NA,"6"
"1776","H4","2017",2017-01-01,"2017","6","1","2","Export","508","Mozambique","MOZ","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","125154",NA,"125154",NA,24664,NA,NA,"0"
"1777","H4","2017",2017-01-01,"2017","6","1","2","Export","608","Philippines","PHL","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","7307034",NA,"7340796",NA,8285310,NA,NA,"0"
"1778","H4","2017",2017-01-01,"2017","6","1","2","Export","702","Singapore","SGP","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","1","No Quantity",NA,"","0",NA,"10611594",NA,58281340,NA,NA,"6"
"1779","H4","2017",2017-01-01,"2017","6","1","2","Export","704","Viet Nam","VNM","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","1897702",NA,"1897702",NA,4711481,NA,NA,"6"
"1780","H4","2017",2017-01-01,"2017","6","1","2","Export","784","United Arab Emirates","ARE","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","2289250",NA,"2289250",NA,5932410,NA,NA,"0"
"1781","H4","2017",2017-01-01,"2017","6","1","2","Export","788","Tunisia","TUN","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","116",NA,"116",NA,1231,NA,NA,"0"
"1782","H4","2017",2017-01-01,"2017","6","1","2","Export","804","Ukraine","UKR","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","988",NA,"988",NA,1525,NA,NA,"0"
"1783","H4","2017",2017-01-01,"2017","6","1","2","Export","818","Egypt","EGY","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","10080",NA,"10080",NA,24768,NA,NA,"0"
"1784","H4","2017",2017-01-01,"2017","6","1","2","Export","860","Uzbekistan","UZB","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","240",NA,"240",NA,2035,NA,NA,"0"
"1785","H4","2017",2017-01-01,"2017","6","1","2","Export","24","Angola","AGO","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","282",NA,"417",NA,9030,NA,NA,"0"
"1786","H4","2017",2017-01-01,"2017","6","1","2","Export","31","Azerbaijan","AZE","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","23149",NA,"23149",NA,40773,NA,NA,"0"
"1787","H4","2017",2017-01-01,"2017","6","1","2","Export","32","Argentina","ARG","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","159386",NA,"159386",NA,745063,NA,NA,"0"
"1788","H4","2017",2017-01-01,"2017","6","1","2","Export","44","Bahamas","BHS","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","355",NA,"355",NA,910,NA,NA,"0"
"1789","H4","2017",2017-01-01,"2017","6","1","2","Export","72","Botswana","BWA","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","6717",NA,"5094",NA,87114,NA,NA,"0"
"1790","H4","2017",2017-01-01,"2017","6","1","2","Export","84","Belize","BLZ","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","25",NA,"25",NA,80,NA,NA,"0"
"1791","H4","2017",2017-01-01,"2017","6","1","2","Export","120","Cameroon","CMR","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","1",NA,"1",NA,15,NA,NA,"0"
"1792","H4","2017",2017-01-01,"2017","6","1","2","Export","178","Congo","COG","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","7",NA,"7",NA,39,NA,NA,"0"
"1793","H4","2017",2017-01-01,"2017","6","1","2","Export","180","Dem. Rep. of the Congo","COD","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","338",NA,"338",NA,180,NA,NA,"0"
"1794","H4","2017",2017-01-01,"2017","6","1","2","Export","275","State of Palestine","PSE","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","7",NA,NA,NA,94,NA,NA,"6"
"1795","H4","2017",2017-01-01,"2017","6","1","2","Export","288","Ghana","GHA","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","19614",NA,"19614",NA,8952,NA,NA,"0"
"1796","H4","2017",2017-01-01,"2017","6","1","2","Export","384","Côte d'Ivoire","CIV","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","810",NA,"810",NA,2740,NA,NA,"0"
"1797","H4","2017",2017-01-01,"2017","6","1","2","Export","388","Jamaica","JAM","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","30778",NA,"30778",NA,18951,NA,NA,"0"
"1798","H4","2017",2017-01-01,"2017","6","1","2","Export","404","Kenya","KEN","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","69448",NA,"69448",NA,161797,NA,NA,"0"
"1799","H4","2017",2017-01-01,"2017","6","1","2","Export","454","Malawi","MWI","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","5",NA,"5",NA,1479,NA,NA,"0"
"1800","H4","2017",2017-01-01,"2017","6","1","2","Export","466","Mali","MLI","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","600",NA,"600",NA,1024,NA,NA,"0"
"1801","H4","2017",2017-01-01,"2017","6","1","2","Export","484","Mexico","MEX","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","1432047",NA,NA,NA,13059097,NA,NA,"6"
"1802","H4","2017",2017-01-01,"2017","6","1","2","Export","498","Rep. of Moldova","MDA","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","14",NA,"0",NA,1211,NA,NA,"0"
"1803","H4","2017",2017-01-01,"2017","6","1","2","Export","508","Mozambique","MOZ","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","3",NA,"3",NA,44,NA,NA,"0"
"1804","H4","2017",2017-01-01,"2017","6","1","2","Export","608","Philippines","PHL","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","133565",NA,"140913",NA,428795,NA,NA,"0"
"1805","H4","2017",2017-01-01,"2017","6","1","2","Export","662","Saint Lucia","LCA","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","385",NA,"385",NA,782,NA,NA,"0"
"1806","H4","2017",2017-01-01,"2017","6","1","2","Export","682","Saudi Arabia","SAU","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","3082202",NA,"3082202",NA,5617825,NA,NA,"0"
"1807","H4","2017",2017-01-01,"2017","6","1","2","Export","686","Senegal","SEN","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","68",NA,"68",NA,554,NA,NA,"0"
"1808","H4","2017",2017-01-01,"2017","6","1","2","Export","702","Singapore","SGP","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","1","No Quantity",NA,"","0",NA,"4059",NA,20363652,NA,NA,"6"
"1809","H4","2017",2017-01-01,"2017","6","1","2","Export","704","Viet Nam","VNM","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","2643873",NA,NA,NA,31866018,NA,NA,"6"
"1810","H4","2017",2017-01-01,"2017","6","1","2","Export","768","Togo","TGO","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","1200",NA,"1200",NA,1982,NA,NA,"0"
