Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2017,2017,2017,6,1,3,Re-Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,8,Weight in kilograms,3995,,,,3995,,16436,,,0
H4,2017,2017,2017,6,1,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,2,,,,20,,386,,,0
H4,2017,2017,2017,6,1,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,40,,61,,,2
H4,2017,2017,2017,6,1,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,129,,1076,,,2
H4,2017,2017,2017,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,,,33744546,,,0
H4,2017,2017,2017,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,7809,,,,235104,,54823529,,,4
H4,2017,2017,2017,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,1,,,,60,,1640,,,0
H4,2017,2017,2017,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,12691,,1669,,,2
H4,2017,2017,2017,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2,,510,,,6
H4,2017,2017,2017,6,1,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,2,,,,15,,3765,,,4
H4,2017,2017,2017,6,1,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,4,,653,,,2
H4,2017,2017,2017,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,1471,,330306,,,6
H4,2017,2017,2017,6,1,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,8,Weight in kilograms,1,,,,1,,3488,,,0
H4,2017,2017,2017,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,362346,,,,1040223,,86207097,,,2
H4,2017,2017,2017,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,99735,,,,163911,,4033410,,,2
H4,2017,2017,2017,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,595,,23575,,,2
H4,2017,2017,2017,6,1,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,41,,830,,,2
H4,2017,2017,2017,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,21482,,5778002,,,2
H4,2017,2017,2017,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,68934,,91192,,,2
H4,2017,2017,2017,6,1,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,8,Weight in kilograms,67649,,,,67649,,45629,,,0
H4,2017,2017,2017,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,6233269,,1399168034,,,6
H4,2017,2017,2017,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,16678592,,4088699873,,,6
H4,2017,2017,2017,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,539234,,116810451,,,6
H4,2017,2017,2017,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,13530,,3155199,,,6
H4,2017,2017,2017,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,0,,36,,,2
H4,2017,2017,2017,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,6590,,70617,,,2
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,3828,,2981,,,2
H4,2017,2017,2017,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,311,,,,140089,,1029859,,,0
H4,2017,2017,2017,6,1,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,38,,,,413,,33234,,,0
H4,2017,2017,2017,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,4664,,237280,,,2
H4,2017,2017,2017,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,770,,41804,,,2
H4,2017,2017,2017,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,6,,,,4935,,1069204,,,4
H4,2017,2017,2017,6,1,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,54,,12671,,,6
H4,2017,2017,2017,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2214,,104014,,,2
H4,2017,2017,2017,6,1,1,Import,860,Uzbekistan,UZB,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,7,,,,183,,39755,,,4
H4,2017,2017,2017,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,0,,49,,,6
H4,2018,2018,2018,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,12568,,38292,,,2
H4,2018,2018,2018,6,1,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,23,,5800,,,4
H4,2018,2018,2018,6,1,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,140,,1280,,,2
H4,2018,2018,2018,6,1,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,305,,,,2575,,3372,,,0
H4,2018,2018,2018,6,1,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,134,,42405,,,2
H4,2018,2018,2018,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2,,520,,,6
H4,2018,2018,2018,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,1311,,1378,,,2
H4,2018,2018,2018,6,1,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2971,,51419,,,2
H4,2018,2018,2018,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,,,20537916,,,0
H4,2018,2018,2018,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,178737,,48825072,,,4
H4,2018,2018,2018,6,1,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,1195,,4827,,,2
H4,2018,2018,2018,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,175211,,282543,,,2
H4,2018,2018,2018,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,65144,,,,0,,62252466,,,6
H4,2018,2018,2018,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,4092,,1271658,,,6
H4,2018,2018,2018,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,35,,17641,,,2
H4,2018,2018,2018,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,17001,,3293041,,,2
H4,2018,2018,2018,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,16250,,30590,,,2
H4,2018,2018,2018,6,1,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,8,Weight in kilograms,16170,,,,16170,,3698,,,0
H4,2018,2018,2018,6,1,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,5697,,80607,,,2
H4,2018,2018,2018,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,224443,,2583882,,,2
H4,2018,2018,2018,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,2,,,,8103,,57360,,,2
H4,2018,2018,2018,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,286,,,,7862,,1940992,,,4
H4,2018,2018,2018,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,105,,143,,,2
H4,2019,2019,2019,6,1,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,150,,,,4000,,1955,,,0
H4,2019,2019,2019,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,1,,287,,,6
H4,2019,2019,2019,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,,,23566765,,,0
